case_study,table,column,sql_type,abstract_type,nullable,is_pk,fk_target_table,fk_target_column,source
OFBiz,WorkEffortFixedAssetAssign,fixedAssetId,id,string,False,True,FixedAsset,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortFixedAssetAssign,statusId,id,string,True,False,StatusItem,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortFixedAssetAssign,fromDate,date-time,date,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortFixedAssetAssign,thruDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortFixedAssetAssign,availabilityStatusId,id,string,True,False,StatusItem,statusId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortFixedAssetAssign,allocatedCost,currency-amount,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortFixedAssetAssign,comments,comment,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortFixedAssetStd,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortFixedAssetStd,fixedAssetTypeId,id,string,False,True,FixedAssetType,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortFixedAssetStd,estimatedQuantity,floating-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortFixedAssetStd,estimatedDuration,floating-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortFixedAssetStd,estimatedCost,currency-amount,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortGoodStandard,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortGoodStandard,productId,id,string,False,True,Product,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortGoodStandard,workEffortGoodStdTypeId,id,string,False,True,WorkEffortGoodStandardType,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortGoodStandard,fromDate,date-time,date,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortGoodStandard,thruDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortGoodStandard,statusId,id,string,True,False,StatusItem,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortGoodStandard,estimatedQuantity,floating-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortGoodStandard,estimatedCost,currency-amount,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortGoodStandardType,workEffortGoodStdTypeId,id,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortGoodStandardType,parentTypeId,id,string,True,False,WorkEffortGoodStandardType,workEffortGoodStdTypeId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortGoodStandardType,hasTable,indicator,boolean,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortGoodStandardType,description,description,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortIcalData,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortIcalData,icalData,very-long,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortInvRes,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortInvRes,inventoryItemId,id,string,False,True,InventoryItem,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortInvRes,productId,id,string,False,True,Product,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortInvRes,reserveOrderEnumId,id,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortInvRes,quantity,fixed-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortInvRes,quantityNotAvailable,fixed-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortInvRes,reservedDatetime,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortInvRes,createdDatetime,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortInvRes,promisedDatetime,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortInvRes,currentPromisedDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortInvRes,sequenceId,id,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortInventoryAssign,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortInventoryAssign,inventoryItemId,id,string,False,True,InventoryItem,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortInventoryAssign,statusId,id,string,True,False,StatusItem,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortInventoryAssign,quantity,floating-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortInventoryProduced,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortInventoryProduced,inventoryItemId,id,string,False,True,InventoryItem,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortCostCalc,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortCostCalc,costComponentTypeId,id,string,False,True,CostComponentType,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortCostCalc,costComponentCalcId,id,string,True,False,CostComponentCalc,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortCostCalc,fromDate,date-time,date,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortCostCalc,thruDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortKeyword,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortKeyword,keyword,short-varchar,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortKeyword,relevancyWeight,numeric,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortNote,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortNote,noteId,id,string,False,True,NoteData,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortNote,internalNote,indicator,boolean,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortPartyAssignment,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortPartyAssignment,partyId,id,string,False,True,PartyRole,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortPartyAssignment,roleTypeId,id,string,False,True,PartyRole,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortPartyAssignment,fromDate,date-time,date,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortPartyAssignment,thruDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortPartyAssignment,assignedByUserLoginId,id-vlong,string,True,False,UserLogin,userLoginId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortPartyAssignment,statusId,id,string,True,False,StatusItem,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortPartyAssignment,statusDateTime,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortPartyAssignment,expectationEnumId,id,string,True,False,Enumeration,enumId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortPartyAssignment,delegateReasonEnumId,id,string,True,False,Enumeration,enumId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortPartyAssignment,facilityId,id,string,True,False,Facility,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortPartyAssignment,comments,comment,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortPartyAssignment,mustRsvp,indicator,boolean,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortPartyAssignment,availabilityStatusId,id,string,True,False,StatusItem,statusId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortPurposeType,workEffortPurposeTypeId,id,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortPurposeType,parentTypeId,id,string,True,False,WorkEffortPurposeType,workEffortPurposeTypeId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortPurposeType,description,description,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortReview,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortReview,userLoginId,id-vlong,string,False,True,UserLogin,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortReview,reviewDate,date-time,date,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortReview,statusId,id,string,True,False,StatusItem,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortReview,postedAnonymous,indicator,boolean,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortReview,rating,floating-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortReview,reviewText,very-long,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchConstraint,workEffortSearchResultId,id,string,False,True,WorkEffortSearchResult,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchConstraint,constraintSeqId,id,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchConstraint,constraintName,long-varchar,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchConstraint,infoString,long-varchar,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchConstraint,includeSubWorkEfforts,indicator,boolean,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchConstraint,isAnd,indicator,boolean,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchConstraint,anyPrefix,indicator,boolean,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchConstraint,anySuffix,indicator,boolean,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchConstraint,removeStems,indicator,boolean,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchConstraint,lowValue,short-varchar,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchConstraint,highValue,short-varchar,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchResult,workEffortSearchResultId,id,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchResult,visitId,id,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchResult,orderByName,long-varchar,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchResult,isAscending,indicator,boolean,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchResult,numResults,numeric,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchResult,secondsTotal,floating-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSearchResult,searchDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSkillStandard,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSkillStandard,skillTypeId,id,string,False,True,SkillType,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSkillStandard,estimatedNumPeople,floating-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSkillStandard,estimatedDuration,floating-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSkillStandard,estimatedCost,currency-amount,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortStatus,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortStatus,statusId,id,string,False,True,StatusItem,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortStatus,statusDatetime,date-time,date,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortStatus,setByUserLogin,id-vlong,string,True,False,UserLogin,userLoginId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortStatus,reason,description,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortTransBox,processWorkEffortId,id,string,False,True,WorkEffort,workEffortId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortTransBox,toActivityId,id-long,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortTransBox,transitionId,id-long,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortType,workEffortTypeId,id,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortType,parentTypeId,id,string,True,False,WorkEffortType,workEffortTypeId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortType,hasTable,indicator,boolean,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortType,description,description,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortTypeAttr,workEffortTypeId,id,string,False,True,WorkEffortType,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortTypeAttr,attrName,id-long,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortTypeAttr,description,description,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSurveyAppl,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSurveyAppl,surveyId,id,string,False,True,ProductStoreSurveyAppl,productStoreSurveyId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortSurveyAppl,fromDate,date-time,date,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
